Position	A1	A2	B1	B2
12398	100	100	0	0
12399	96.4	100	100	100
12400	0	0	0	0
12401	0	0	0	0
12402	0	11.1	0	0
12403	88.8	90.4	100	100
12404	0	0	0	0
12405	90	100	100	100
12406	0	0	0	0
12407	91.6	95	100	95.4
12408	64.7	66.4	4.1	3.4
12409	0	0	0	0
12410	90	100	100	100
12411	100	100	100	95
12412	95.2	100	100	100
12413	68.2	66.6	6.8	7.4
12414	95.6	92.8	50	27.2
12415	0	3	0	0
12416	0	0	0	0
12417	96.5	94.8	19.4	16.2
12418	92.3	93.3	100	100
12419	100	93.3	96.6	100
12420	38.4	31.2	0	0
12421	100	100	100	100
12422	0	0	0	0
12423	10.5	0	0	0
12424	0	8.3	0	0
12425	20	23	0	0
12426	9.5	17.6	0	0
12427	100	100	100	100
12428	72.7	71.2	27.2	25
12429	0	0	0	0
12430	15.3	12	0	0
12431	0	0	0	0
12432	0	0	0	0
12433	100	96.5	100	100
12434	0	0	0	0
12435	9.5	18.1	0	0
12436	0	0	0	0
12437	43.7	54.5	66.6	64.7
12438	0	0	0	0
12439	100	97.1	96.2	100
12440	95	92	100	100
12441	94.1	89.6	55.7	42.8
12442	100	100	100	100
12443	94.4	100	100	100
12444	78.9	83.3	100	100
12445	0	0	0	0
12446	0	0	0	0
12447	4.7	5	12.9	0
12448	80.9	77.7	70	30.7
12449	100	100	90.9	100
12450	100	100	86.1	95
12451	5.8	0	0	0
12452	0	17.6	0	0
12453	0	0	0	0
12454	100	92.3	93.7	100
12455	25	28	9	11.1
12456	100	100	92	86.3
12457	100	100	100	100
12458	0	0	0	0
12459	94.7	100	33.3	48.5
12460	0	0	3.4	0
12461	100	94.4	90.9	100
12462	100	100	100	92.3
12463	94.4	95.1	24	21.6
12464	16.6	10.5	0	0
12465	100	100	9	7.8
12466	0	0	0	0
12467	100	93.7	100	100
12468	100	92.3	80	78.5
12469	0	0	0	0
12470	88	91.4	96.2	100
12471	0	0	2.7	0
12472	0	0	0	0
12473	100	85	100	95.4
12474	100	95.8	91.6	100
12475	0	0	0	0
12476	0	0	0	0
12477	4.1	0	0	0
12478	0	0	5.5	0
12479	85.7	100	81.8	92.3
12480	0	0	0	2.1
12481	0	0	0	0
12482	100	100	90	100
12483	29.1	7.3	0	0
12484	100	90.9	93.5	100
12485	0	0	0	0
12486	0	16.6	0	0
12487	68.7	78.3	10.8	6.7
12488	0	0	0	0
12489	8.3	18.1	0	0
12490	0	0	0	0
12491	0	0	0	0
12492	75	75.8	96.6	100
12493	90.9	100	91.6	95
12494	85.2	77.7	44.4	23.3
12495	0	0	0	0
12496	0	0	0	0
12497	0	0	0	2.5
12498	100	95	100	100
12499	94.9	89.6	25.8	22.5
12500	55.4	47.6	16	4.7
12501	88.8	80	100	100
12502	0	0	0	0
12503	100	94.7	100	100
12504	72.7	76.1	6.6	12.5
12505	0	0	0	0
12506	6.6	0	0	0
12507	0	6.8	94.7	100
12508	92	88	100	96.9
12509	0	0	0	0
12510	31.8	36.9	0	0
12511	0	0	0	0
12512	93.3	91.6	90.9	100
12513	0	0	8.3	0
12514	0	0	4	0
12515	90	92	23.5	34.6
12516	90	84.2	14.8	12.8
12517	58.3	52.5	2.7	8.3
12518	0	0	0	0
12519	62.5	90.9	5.4	7.2
12520	93.3	88	100	94.4
12521	90	100	100	100
12522	81.8	82.6	83.3	50
12523	83.3	95.4	100	90.9
12524	91.1	96.5	100	90
12525	70.9	76.9	22.9	13.5
12526	94.1	88.2	100	100
12527	0	0	0	0
12528	100	100	0	0
12529	0	9.5	0	0
12530	0	0	6.6	0
12531	0	0	0	3.3
12532	0	0	0	0
12533	92.8	100	100	100
12534	94.4	96.9	100	96.1
12535	0	0	0	0
12536	0	0	0	0
12537	100	90	94.1	100
12538	100	92	100	100
12539	0	0	100	93.1
12540	100	96.7	100	95.2
12541	88.2	100	100	100
12542	0	0	0	0
12543	0	0	0	0
12544	0	0	0	0
12545	0	0	0	0
12546	5.5	0	94.4	90.9
12547	96.1	100	100	92.5
12548	0	0	0	0
12549	95.6	93.7	100	100
12550	96.1	91.6	100	100
12551	100	100	93.9	67.5
12552	0	0	0	0
12553	0	0	18.7	0
12554	50	35.2	0	0
12555	92.3	82.3	94.4	94.1
12556	100	94.7	100	95.4
12557	0	0	3.3	0
12558	3.5	15.3	0	0
12559	92.4	89.2	34.3	45.2
12560	0	0	0	0
12561	0	0	0	0
12562	0	0	0	0
12563	100	94.4	90	95.2
12564	91.6	100	90	100
12565	100	100	100	100
12566	0	0	0	0
12567	0	0	0	0
12568	3.8	7.1	0	0
12569	95.4	100	94.1	100
12570	0	7.4	0	0
12571	10	25	26.6	21.7
12572	95.6	100	90.4	100
12573	0	0	0	0
12574	5.5	0	0	0
12575	88.2	85.7	91.6	94.1
12576	0	0	2.7	0
12577	0	0	3.1	0
12578	100	96.2	100	100
12579	0	0	0	0
12580	100	95.4	56.2	81.2
12581	0	0	0	0
12582	0	0	0	3.1
12583	0	0	0	0
12584	0	0	0	0
12585	95	92.5	95.4	95.2
12586	87.5	100	100	100
12587	0	0	0	0
12588	70.5	76.4	9.5	5.4
12589	0	3.7	0	0
12590	0	0	0	4.5
12591	100	95	100	100
12592	94.4	96.2	0	0
12593	0	0	5.2	0
12594	23	9.5	0	0
12595	13	12.5	0	0
12596	0	0	0	0
12597	100	100	100	100
12598	0	0	0	0
12599	100	100	100	100
12600	0	0	0	0
12601	80	100	100	93.7
12602	33.3	42.8	0	2.5
12603	0	0	0	3.1
12604	0	0	0	0
12605	0	0	0	0
12606	0	0	0	0
12607	100	100	94.4	58.8
12608	0	0	0	0
12609	0	0	5.2	0
12610	79.1	84.1	9.9	5.3
12611	0	0	0	0
12612	0	0	0	0
12613	100	80	94.7	100
12614	84.6	82.1	68.4	85.7
12615	98.2	95.3	30.7	14.8
12616	0	0	0	0
12617	100	90	100	100
12618	0	0	0	0
12619	0	0	3.8	4
12620	27.2	25	90	72.7
12621	0	0	6.6	0
12622	33.3	31.2	27.2	8
12623	0	0	0	0
12624	0	0	0	0
12625	0	0	0	0
12626	0	0	0	0
12627	0	0	0	0
12628	100	94.7	5.2	0
12629	0	0	0	0
12630	80	66.6	23.5	20.6
12631	100	100	40	39.1
12632	93.3	96.9	24.1	23.8
12633	0	0	0	0
12634	100	96.1	0	0
12635	0	0	0	0
12636	80	88.9	32.8	24.9
12637	90.9	96.4	97.2	100
12638	0	0	0	0
12639	0	0	0	0
12640	0	8.3	0	10
12641	0	0	0	0
12642	95.2	83.8	96.7	100
12643	0	0	0	0
12644	0	0	0	0
12645	0	5.8	0	5.2
12646	100	81.2	100	95.8
12647	0	0	0	0
12648	100	100	0	0
12649	13.6	33.3	100	100
12650	97.3	95	21	10.5
12651	3.4	2.6	0	0
12652	100	100	100	95
12653	92.3	100	100	100
12654	26.9	19.4	3	2.7
12655	33.3	15.7	50	70.5
12656	0	0	0	0
12657	0	0	0	0
12658	92.8	93.3	100	100
12659	62.5	66.6	25	25
12660	100	100	100	100
12661	100	100	100	81.8
12662	84.6	88.4	97.1	95.6
12663	6.6	15	0	0
12664	73.1	75	18.2	13.1
12665	0	3.1	0	0
12666	0	0	0	3.7
12667	0	0	0	0
12668	95.6	96.9	100	100
12669	0	4.5	0	0
12670	96.8	100	37.5	25.5
12671	100	92.3	100	100
12672	78.5	83.3	100	93.3
12673	0	0	0	0
12674	0	0	0	0
12675	0	0	0	0
12676	78.9	68.7	100	100
12677	0	0	0	0
12678	23.8	16.6	6.2	0
12679	100	95.2	96.1	100
12680	0	0	0	0
12681	86.9	77.4	100	100
12682	0	0	0	0
12683	75	74.2	100	93.9
12684	66.6	80.9	100	96.2
12685	0	0	0	0
12686	83.3	70	100	100
12687	0	0	0	0
12688	91.6	100	14.2	25
12689	0	0	0	0
12690	0	0	0	0
12691	100	100	65.5	47.5
12692	4.3	0	0	0
12693	100	95.2	100	100
12694	100	100	100	100
12695	100	93.1	88.8	100
12696	8.6	3.4	0	0
12697	93.7	95.6	100	95.4
12698	0	0	0	0
12699	100	100	94.1	35
12700	0	0	0	0
12701	0	0	0	0
12702	0	0	0	0
12703	100	87.5	100	100
12704	0	0	0	4.1
12705	0	0	0	0
12706	72.2	85.7	100	100
12707	40	64.7	25	22.7
12708	0	0	0	0
12709	0	5.2	100	100
12710	0	9.5	0	0
12711	95	100	91.6	93.1
12712	100	95	86.6	80
12713	0	0	0	0
12714	0	0	0	0
12715	74.1	82.6	27.5	19.6
12716	95.8	93.7	28.5	31
12717	50	64.2	0	11.1
12718	96.1	100	100	100
12719	75	91.1	42.1	17.3
12720	0	0	0	0
12721	95.4	95.2	100	100
12722	0	0	0	0
12723	0	0	0	0
12724	19	33.3	100	100
12725	95.6	96.5	100	100
12726	0	0	0	0
12727	73.3	78.9	100	100
12728	0	0	0	0
12729	0	14.2	0	0
12730	90.9	96.6	95.6	100
12731	0	0	0	0
12732	4.5	0	0	0
12733	52.1	40.9	4.5	0
12734	0	0	0	0
12735	0	0	0	0
12736	0	0	0	6.6
12737	0	0	0	0
12738	0	0	7.6	0
12739	100	100	100	100
12740	100	88.8	100	91.1
12741	0	0	0	0
12742	100	100	100	100
12743	96.4	91.6	92.3	95.4
12744	88.4	89.7	35	14.2
12745	12	33.3	0	3.5
12746	100	100	100	100
12747	0	0	0	0
12748	0	0	0	0
12749	100	100	100	100
12750	90	84	7.5	14.2
12751	94.1	95	100	100
12752	0	0	0	0
12753	100	100	100	86.6
12754	100	100	91.6	100
12755	75.8	60	6	10.1
12756	0	0	0	0
12757	0	0	0	0
12758	100	100	96.8	100
12759	5	0	0	0
12760	32.1	94.7	44.4	97.1
12761	69.2	86.6	100	100
12762	95.6	100	0	2.7
12763	93.3	95	100	75.8
12764	100	100	96.5	100
12765	6.2	7.4	2.6	0
12766	100	100	93.7	90
12767	72.7	86.6	0	4
12768	91.6	93.3	95.2	92.3
12769	100	100	100	100
12770	24	30.7	76.1	60.7
12771	0	0	0	0
12772	100	93.7	96.4	100
12773	0	0	0	0
12774	0	0	0	0
12775	87.5	84.2	9	0
12776	100	100	100	100
12777	0	0	0	0
12778	0	0	0	0
12779	68.4	83.3	100	100
12780	0	0	0	0
12781	100	100	4.1	4.3
12782	92.3	100	100	100
12783	100	100	100	100
12784	100	100	100	100
12785	90	92.3	100	100
12786	93.7	100	100	100
12787	46.1	80	0	0
12788	0	0	0	0
12789	100	96.5	92.8	100
12790	100	100	100	100
12791	0	0	0	0
12792	44.4	53.5	100	100
12793	0	0	0	0
12794	0	0	0	0
12795	0	14.2	0	0
12796	64.7	63.3	10.6	8.1
12797	0	0	0	0
12798	0	0	0	0
12799	94.4	100	0	3.3
12800	94.4	87.5	100	100
12801	90	100	95.4	95.4
12802	0	0	0	2.5
12803	100	100	22.7	0
12804	0	0	100	100
12805	87.5	90	81.8	92.3
12806	87.5	100	90	100
12807	5.8	0	0	0
12808	0	0	3	0
12809	43.7	36.3	90	100
12810	94.4	90	100	92.3
12811	0	0	0	0
12812	93.7	96.8	93.3	96.5
12813	0	0	0	0
12814	79.3	92.9	36.6	14.4
12815	0	0	0	0
12816	95.4	95	100	100
12817	0	0	0	0
12818	0	0	0	0
12819	100	100	100	86.9
12820	0	0	5.5	0
12821	0	0	3.1	0
12822	0	6.8	9	7.4
12823	58.3	44.4	0	4.5
12824	0	0	0	0
12825	72.7	100	83.3	88
12826	100	95.4	100	92
12827	0	0	0	0
12828	68.7	60.8	0	0
12829	73.3	86.9	100	94.4
12830	7.6	18.7	6.2	33.3
12831	85.7	100	100	81.8
12832	25	29.4	11.1	4.3
12833	0	0	0	0
12834	0	0	0	0
12835	0	0	0	0
12836	0	8.3	0	0
12837	0	2.7	0	4
12838	100	93.3	0	0
12839	0	0	0	0
12840	0	83.3	72.7	100
12841	89.4	95.4	10.5	0
12842	100	78.5	100	100
12843	100	100	100	100
12844	0	0	0	0
12845	100	90	94.4	100
12846	66.6	91.3	0	0
12847	66.6	52.1	89.4	96
12848	0	0	0	0
12849	38.4	11.1	0	0
12850	0	0	0	0
12851	100	94.4	100	100
12852	0	0	0	0
12853	84.6	88.2	96	95
12854	42.1	70	13.3	0
12855	100	96.6	96	100
12856	30	68.1	100	100
12857	100	95.8	94.7	95.1
12858	100	100	100	100
12859	0	0	0	0
12860	0	0	0	0
12861	90	91.6	0	0
12862	100	96.5	90.9	100
12863	81.8	81.8	8.3	21.7
12864	0	0	0	0
12865	53.3	100	95	75.8
12866	0	0	0	0
12867	38.4	94.7	100	100
12868	85.7	90.5	41.6	41.2
12869	0	3	0	3
12870	40.9	47.8	100	97.2
12871	0	0	0	0
12872	0	0	0	0
12873	0	0	0	0
12874	83.3	90	100	94.4
12875	0	0	9	0
12876	100	100	100	90
12877	0	0	0	0
12878	0	0	0	0
12879	100	93.7	100	93.7
12880	13.6	19.2	0	0
12881	0	0	0	3.3
12882	0	0	0	2.7
12883	53.8	83.3	76.1	61.1
12884	0	0	0	0
12885	88.2	100	100	92.5
12886	90.9	91.3	100	100
12887	0	0	0	0
12888	8.3	6.2	0	0
12889	0	0	0	0
12890	100	93.3	100	97.3
12891	0	0	0	0
12892	66.6	63.3	100	94.1
12893	100	93.3	95	90.9
12894	71.4	85.7	0	6.6
12895	94.4	100	30.4	19.2
12896	0	0	0	0
12897	90	94.4	100	94.4
12898	16.6	33.3	96.1	96.2
12899	100	100	100	100
12900	0	0	0	0
12901	0	0	0	11.7
12902	100	100	90	100
12903	81.2	100	96.5	92
12904	0	0	0	0
12905	89.2	93	18.1	15.1
12906	95	95.2	95.4	95
12907	100	97.4	100	100
12908	92.8	96.6	100	100
12909	75.3	74.1	7.8	7.9
12910	0	0	0	0
12911	93.7	100	100	96
12912	94.4	100	90.9	100
12913	0	0	0	0
12914	83.3	94.7	100	92.3
12915	0	9	0	0
12916	86.3	76	100	100
12917	100	100	100	100
12918	94.7	54.5	0	60
12919	100	100	92.8	22.5
12920	7.6	0	0	0
12921	93.3	96.5	76.9	25.9
12922	100	100	100	100
12923	37.5	25	6.6	20.8
12924	100	97	100	100
12925	0	0	2.4	0
12926	94.4	95.4	80	57.1
12927	0	0	0	0
12928	58.3	60	0	0
12929	100	87.5	5	0
12930	90	75	47	35.2
12931	16.6	27.7	0	4.5
12932	0	0	0	0
12933	0	0	0	0
12934	0	0	0	0
12935	100	97.6	18.6	14
12936	0	0	0	0
12937	86.3	95.8	2.6	0
12938	100	85.7	0	3
12939	0	0	0	0
12940	100	94.1	100	100
12941	100	100	91.6	100
12942	70.5	68.4	5.2	3.8
12943	0	0	0	0
12944	95.2	85.7	100	83.3
12945	100	95	100	100
12946	0	0	0	10
12947	6.6	9	8.3	0
12948	100	100	95.4	96.6
12949	0	0	0	0
12950	24.2	15.1	100	100
12951	87.5	96.7	100	100
12952	100	80.9	0	9.5
12953	0	0	0	0
12954	87.5	94.4	100	100
12955	0	3.5	0	0
12956	0	0	0	0
12957	4.3	0	0	0
12958	91.6	100	100	100
12959	89.4	95.2	41.1	21
12960	75.7	75	37	21.4
12961	92.3	93.3	100	100
12962	5.8	23	91.6	100
12963	0	0	0	0
12964	0	0	0	0
12965	52.9	88.8	0	6
12966	0	0	0	0
12967	100	97.1	76.6	58.6
12968	83.3	73.8	5.2	6.5
12969	0	100	100	100
12970	9.5	0	0	0
12971	94.4	100	90	96.5
12972	90.4	85.2	51	37.9
12973	100	94.4	100	100
12974	100	88.8	44.4	33.3
12975	88	92.3	100	90
12976	100	94.1	77.7	66.6
12977	100	100	100	100
12978	93.7	100	0	0
12979	0	0	0	0
12980	100	89.4	96.1	100
12981	0	0	0	0
12982	100	100	96.1	100
12983	0	0	0	0
12984	93.3	100	93.3	100
12985	82.3	73.3	100	100
12986	86.9	88.6	8.3	8.5
12987	100	89.4	0	3.3
12988	0	0	0	0
12989	5	9.6	0	2.7
12990	7.1	3.7	0	0
12991	0	0	2.5	0
12992	6.6	26.3	50	70.5
12993	93.7	96.1	10	31.2
12994	0	0	0	0
12995	94.1	85.7	12.9	18.1
12996	0	8.6	0	0
12997	0	3.1	0	0
12998	88.8	83.3	13.2	10.9
12999	100	100	3.4	0
13000	0	0	0	0
13001	90.6	92.3	40.1	37.6
13002	96	100	42.1	29.6
13003	0	0	0	0
13004	90	100	100	100
13005	0	0	0	0
13006	0	0	0	0
13007	0	0	0	0
13008	100	90	100	100
13009	100	93.3	100	94.1
13010	0	0	3.7	0
13011	93.7	85	3.5	0
13012	100	95.4	100	100
13013	100	92.3	75	55.5
13014	0	0	0	0
13015	0	0	0	0
13016	0	0	0	0
13017	0	3.2	0	0
13018	0	0	0	0
13019	0	0	0	5.4
13020	80	90	94.1	100
13021	100	100	0	0
13022	100	91.6	100	100
13023	0	6.2	100	100
13024	0	2.9	0	0
13025	4.1	14.2	0	0
13026	92.3	100	93.9	97.3
13027	0	0	0	0
13028	100	100	100	100
13029	0	0	0	0
13030	89.2	72.4	100	100
13031	100	97	0	0
13032	84.8	67.7	9.5	10
13033	76.9	88.8	93.7	95.2
13034	0	0	4.7	0
13035	54	61.6	18.4	11.9
13036	0	0	3.3	0
13037	0	0	2.9	0
13038	0	6.2	0	0
13039	80.7	74	32	28.9
13040	91.6	86.6	10.5	25.9
13041	100	96.5	100	94.4
13042	9.5	3.8	2.8	0
13043	23	4.7	0	0
13044	0	0	0	0
13045	23.3	28.2	0	0
13046	0	4.3	0	0
13047	0	0	0	7.6
13048	93.7	82.3	100	100
13049	11.5	5.1	0	0
13050	0	2.8	0	4.7
13051	100	95.4	42.1	29.6
13052	100	84.6	100	100
13053	0	0	0	0
13054	0	0	0	0
13055	0	0	0	0
13056	87.5	0	96.2	66.6
13057	72.7	80	0	0
13058	100	100	61.1	50
13059	100	89.2	21.7	17.5
13060	90.9	90	100	95.6
13061	100	95.2	100	100
13062	100	93.9	100	100
13063	0	0	0	0
13064	95.2	100	6.6	0
13065	90.3	87.2	17	20.3
13066	100	100	100	100
13067	100	100	91.6	100
13068	93.7	100	100	100
13069	0	8	0	0
13070	90.9	96.5	0	0
13071	0	0	0	0
13072	95.2	93.7	68.1	58.3
13073	0	0	0	0
13074	0	0	0	0
13075	0	0	0	0
13076	83.3	92.8	26	15.2
13077	93.3	93.3	100	95.4
13078	81.8	100	0	0
13079	93.7	96.5	100	96
13080	100	100	3.8	0
13081	14.2	3.7	0	0
13082	8.3	4.1	0	5.5
13083	0	0	0	0
13084	90	89.4	94.1	100
13085	96.4	78.5	100	100
13086	70	78	20	16.1
13087	5.2	0	5.5	0
13088	66.6	93.3	30	6.6
13089	0	0	0	0
13090	0	0	0	0
13091	0	0	0	0
13092	0	2.9	0	0
13093	100	100	100	100
13094	0	4	95.4	96.8
13095	12.5	0	0	0
13096	0	0	0	0
13097	100	95.8	51.7	46
13098	59.1	58.3	5.6	17.3
13099	66.8	72.7	18.8	19.2
13100	0	28.5	0	0
13101	90.4	96.2	100	100
13102	100	93.7	0	0
13103	0	0	0	0
13104	0	9	0	0
13105	0	0	0	0
13106	88	91.1	100	95
13107	83.3	100	10	20.8
13108	100	100	100	92.8
13109	88.8	87.5	100	100
13110	0	0	0	0
13111	0	0	0	0
13112	93.7	82.6	94.4	100
13113	94.1	92.8	29.2	26.1
13114	93.7	100	0	0
13115	91.6	90.3	93.3	100
13116	100	100	95	81.8
13117	0	0	0	0
13118	95.4	78.5	92.3	100
13119	0	0	0	0
13120	90	100	100	100
13121	95.8	87.1	40.1	27.6
13122	0	0	0	6.2
13123	0	0	6.6	5.8
13124	0	0	0	0
13125	100	100	100	100
13126	0	0	0	0
13127	0	0	0	0
13128	100	94.4	94.1	95.8
13129	0	0	0	0
13130	100	100	100	100
13131	0	0	0	5
13132	0	0	0	0
13133	7.1	0	0	5.5
13134	0	0	0	0
13135	90	93.7	100	100
13136	94.4	92.5	100	100
13137	0	0	0	0
13138	0	0	0	0
13139	94.1	94.7	100	100
13140	0	3.4	12	2.6
13141	100	94.1	72.2	73.3
13142	100	100	94.1	87.5
13143	0	0	0	0
13144	0	0	0	0
13145	100	100	100	100
13146	92.3	100	100	100
13147	0	0	5.8	5.2
13148	92.6	87.7	10.3	9.9
13149	87.5	85.7	100	100
13150	72.7	90.4	100	93.3
13151	50	52.6	100	100
13152	0	0	0	0
13153	100	92	100	92.6
13154	0	0	0	0
13155	0	0	0	0
13156	0	0	0	0
13157	0	3.2	0	0
13158	100	100	100	100
13159	90	95.2	85.7	100
13160	64.2	78.9	0	0
13161	100	72.2	0	0
13162	92.8	100	100	100
13163	0	0	0	0
13164	0	0	0	0
13165	11.7	4.5	4.3	0
13166	94.7	95.6	100	100
13167	0	0	0	0
13168	88.8	93.1	100	80
13169	100	93.3	95.4	89.4
13170	0	0	0	0
13171	0	0	0	0
13172	95.2	95.8	95.6	100
13173	0	0	0	0
13174	0	0	0	0
13175	0	0	0	0
13176	100	84.6	33.3	100
13177	0	0	0	0
13178	90	86.3	30.7	41.1
13179	23	23.8	7.1	0
13180	0	0	0	0
13181	0	0	0	8.3
13182	100	100	100	100
13183	0	0	0	0
13184	96.1	90.9	12.5	8.5
13185	100	92.8	92.8	88.8
13186	81.2	96	88.2	80
13187	0	0	0	0
13188	100	94.8	2.2	0
13189	95.6	97.5	100	100
13190	50	63.6	100	100
13191	77.7	88.8	59	46.4
13192	85	100	22.2	15.3
13193	0	2.7	0	0
13194	0	0	0	0
13195	0	0	0	0
13196	0	0	0	0
13197	86.6	93.1	100	100
13198	70.9	70.2	3.8	3.6
13199	88.2	93.3	57.1	68.7
13200	35.7	57.8	0	0
13201	0	0	0	0
13202	0	6.6	0	3.5
13203	0	0	0	0
13204	0	0	0	0
13205	76	86.8	100	95.6
13206	100	100	100	97
13207	0	0	0	0
13208	15.7	13.8	100	100
13209	0	0	0	2.3
13210	100	100	100	100
13211	90.4	72	0	5
13212	94.9	93.8	41.5	33.5
13213	76.6	73.6	0	17.6
13214	93.2	95.7	45	44.2
13215	0	8.3	0	0
13216	0	0	0	0
13217	0	0	0	0
13218	100	100	100	100
13219	10	7.1	0	0
13220	100	90.9	100	100
13221	92.6	92.8	31.5	27.5
13222	0	0	0	7.4
13223	94.1	95.2	95.4	30.7
13224	0	0	0	0
13225	0	0	0	0
13226	0	0	0	0
13227	76.9	96.6	100	100
13228	84.6	100	100	91.6
13229	78.5	92.8	0	11.1
13230	100	100	95.2	92.8
13231	0	0	0	7.1
13232	80	92.8	94.1	100
13233	97.2	89.1	61.2	69.4
13234	0	0	0	4.1
13235	0	0	14.2	9.2
13236	75	81.4	100	100
13237	74.2	80	8.6	0
13238	94.4	100	100	96.7
13239	87.5	100	100	100
13240	100	95.4	95.6	93.7
13241	26.3	32.2	95.2	100
13242	0	0	7.1	0
13243	89.4	76	97.2	96.4
13244	92.8	90	100	95.4
13245	0	0	0	0
13246	100	94.1	100	95.8
13247	100	100	95.6	100
13248	0	0	0	0
13249	0	0	0	0
13250	100	95.6	100	100
13251	10	11.5	0	0
13252	100	94.1	100	100
13253	0	0	0	0
13254	88.2	96	100	100
13255	100	95.2	86.6	95.2
13256	0	0	0	0
13257	0	0	0	0
13258	0	0	0	3.5
13259	100	100	100	100
13260	80.5	86.1	25.4	22.4
13261	100	100	100	88.8
13262	61.5	57.1	100	100
13263	100	100	100	100
13264	95	94.7	100	100
13265	0	0	0	0
13266	0	0	0	0
13267	81.8	94.7	83.3	86.9
13268	7.1	16.6	10	0
13269	100	100	90	100
13270	100	0	92.5	66.6
13271	100	96.1	75	44.1
13272	0	0	0	0
13273	0	0	0	0
13274	4.5	26.6	16.6	0
13275	90	100	83.7	90.6
13276	0	15	5.5	0
13277	92.8	100	96.7	96.9
13278	0	0	3.1	0
13279	0	10	7.6	0
13280	100	100	100	100
13281	0	0	0	0
13282	90.9	100	95.4	100
13283	0	0	0	3
13284	46.1	73.3	0	10.5
13285	96.7	96.4	67.1	73.9
13286	100	100	100	100
13287	58.3	38.8	0	0
13288	0	0	0	0
13289	18.1	11.7	94.4	100
13290	0	0	0	0
13291	0	0	0	0
13292	0	7.1	0	0
13293	90.9	73.3	94.7	100
13294	100	94.7	94.4	100
13295	0	2.5	0	0
13296	0	0	0	0
13297	100	100	75	90
13298	13.3	12.5	0	8
13299	68.7	67.3	12	13.4
13300	0	0	3.8	0
13301	100	86.3	100	95
13302	53.8	86.9	94.1	96
13303	100	100	100	95.4
13304	100	100	93.3	93.3
13305	0	0	2.8	0
13306	88.2	93.5	100	93.3
13307	0	46.3	3	0
13308	77.7	93.7	20	26.6
13309	95.8	87.5	90.4	100
13310	7.6	15.3	0	0
13311	0	0	0	3.8
13312	61.3	66.6	7.4	9
13313	0	0	0	0
13314	0	0	0	0
13315	0	33.3	0	0
13316	66.6	68.7	100	100
13317	94.2	86.9	0	10.3
13318	93.3	91.6	94.4	94.2
13319	84.7	87.8	50.7	43.8
13320	0	0	0	0
13321	0	0	0	0
13322	0	0	0	0
13323	100	100	100	64.2
13324	0	0	0	0
13325	100	94.1	100	100
13326	0	4.5	0	0
13327	93.7	95.8	100	100
13328	28.5	23.8	0	0
13329	11.1	0	0	0
13330	0	0	0	8.3
13331	71.4	91.3	100	90
13332	100	96	100	100
13333	95.2	84.2	81.8	53.8
13334	100	96	100	95.6
13335	83.3	91.4	22.2	12.5
13336	64.2	40	0	0
13337	84.3	87.1	13.7	17.2
13338	0	33.3	100	100
13339	5.2	13	100	100
13340	85.3	91.1	52.9	33.3
13341	0	0	0	0
13342	0	0	0	0
13343	93.3	89.2	34.4	25
13344	0	0	0	0
13345	0	6.6	0	0
13346	92.8	95.4	21	0
13347	0	5.2	0	0
13348	0	0	0	0
13349	0	0	0	0
13350	0	4.8	0	0
13351	100	92.3	100	100
13352	100	100	100	95.4
13353	92.3	100	41.6	31.5
13354	0	0	0	0
13355	0	0	0	3.7
13356	0	0	0	0
13357	84.2	100	84	74.2
13358	100	94.1	100	100
13359	91.6	100	93.3	90
13360	75	85.7	91.6	100
13361	0	0	0	4
13362	100	100	95.4	100
13363	100	100	93.5	93.9
13364	5.5	0	0	0
13365	0	0	0	0
13366	3.4	0	0	0
13367	92.8	100	100	57.1
13368	90.6	89.4	10.8	17.3
13369	0	0	0	0
13370	88.2	78.9	100	95.4
13371	47.8	27.2	100	100
13372	100	100	2.2	0
13373	8.3	0	0	0
13374	0	0	0	0
13375	7.1	5.8	0	0
13376	92.8	100	95	100
13377	0	0	0	0
13378	0	0	0	0
13379	0	0	0	0
13380	0	0	0	0
13381	0	0	0	0
13382	100	100	94.4	100
13383	91.3	87.5	100	100
13384	0	3.5	0	0
13385	100	100	100	91.6
13386	0	10.5	64.2	60
13387	94.4	100	100	100
13388	100	92.3	61.1	56.2
13389	0	0	0	0
13390	47.3	27.2	0	0
13391	0	8.3	0	0
13392	87.5	88.4	95.4	100
13393	0	0	0	0
13394	19	10	7.6	7.1
13395	38.4	47.3	0	0
13396	0	0	0	0
13397	0	0	0	0
13398	0	0	0	3.5
13399	0	0	0	0
13400	0	0	0	0
13401	100	95	100	100
13402	93.7	100	94.7	100
13403	100	91.3	90.9	100
13404	0	0	0	0
13405	0	0	0	0
13406	96.3	78.9	15.7	27.5
13407	0	3.1	0	0
13408	0	0	0	0
13409	0	0	0	0
13410	95.6	88.4	91.3	100
13411	100	100	0	0
13412	90	100	23.5	38.4
13413	5	6.8	0	0
13414	0	0	0	0
13415	0	0	5.5	0
13416	0	0	0	0
13417	100	88.2	10	5
13418	0	0	0	0
13419	0	0	0	0
13420	100	100	0	0
13421	100	100	100	100
13422	77.7	89.2	90	96.1
13423	100	100	100	100
13424	100	100	0	3.7
13425	0	0	0	0
13426	100	100	100	92.3
13427	3.7	7.6	2.7	0
13428	93.7	100	21.4	10.5
13429	0	0	0	0
13430	0	0	0	0
13431	72.7	100	83.3	100
13432	0	0	0	0
13433	0	0	0	0
